eo_number,document_number,relation,target_eo_number,target_type,target_label,in_part,source,source_quote,quote_trimmed
14158,2025-02005,revokes,,,prior executive orders and regulations,0,model,"This Executive Order displaces all prior executive orders and regulations, insofar as they are subject to direct presidential amendment",0
14159,2025-02006,references,14288,executive_order,EO 14288,0,fr_disposition_notes,"See: EO 14288, April 28, 2025; EO 14390, March 6, 2026",0
14159,2025-02006,references,14390,executive_order,EO 14390,0,fr_disposition_notes,"See: EO 14288, April 28, 2025; EO 14390, March 6, 2026",0
14159,2025-02006,revokes,,,"EO 13993, EO 14010, EO 14011, EO 14012",0,model,"Executive Order 13993 of January 20, 2021",1
14159,2025-02006,revokes,13993,executive_order,EO 13993,0,fr_disposition_notes,"Revokes: EO 13993, January 20, 2021; EO 14010, February 2, 2021; EO 14011, February 2, 2021; EO 14012, February 2, 2021",0
14159,2025-02006,revokes,14010,executive_order,EO 14010,0,fr_disposition_notes,"Revokes: EO 13993, January 20, 2021; EO 14010, February 2, 2021; EO 14011, February 2, 2021; EO 14012, February 2, 2021",0
14159,2025-02006,revokes,14011,executive_order,EO 14011,0,fr_disposition_notes,"Revokes: EO 13993, January 20, 2021; EO 14010, February 2, 2021; EO 14011, February 2, 2021; EO 14012, February 2, 2021",0
14159,2025-02006,revokes,14012,executive_order,EO 14012,0,fr_disposition_notes,"Revokes: EO 13993, January 20, 2021; EO 14010, February 2, 2021; EO 14011, February 2, 2021; EO 14012, February 2, 2021",0
14161,2025-02009,references,,proclamation,Proc. 10949,0,fr_disposition_notes,"See: Proc. 10949, June 4, 2025; Proc. 10949, June 4, 2025; Presidential Determination 2025-13, September 30, 2025; Proc. 10998, December 16, 2025; Presidential Determination 2026-14, May 21, 2026",0
14161,2025-02009,references,,determination,Determination 2025-13,0,fr_disposition_notes,"See: Proc. 10949, June 4, 2025; Proc. 10949, June 4, 2025; Presidential Determination 2025-13, September 30, 2025; Proc. 10998, December 16, 2025; Presidential Determination 2026-14, May 21, 2026",0
14161,2025-02009,references,,proclamation,Proc. 10998,0,fr_disposition_notes,"See: Proc. 10949, June 4, 2025; Proc. 10949, June 4, 2025; Presidential Determination 2025-13, September 30, 2025; Proc. 10998, December 16, 2025; Presidential Determination 2026-14, May 21, 2026",0
14161,2025-02009,references,,determination,Determination 2026-14,0,fr_disposition_notes,"See: Proc. 10949, June 4, 2025; Proc. 10949, June 4, 2025; Presidential Determination 2025-13, September 30, 2025; Proc. 10998, December 16, 2025; Presidential Determination 2026-14, May 21, 2026",0
14162,2025-02010,revokes,,,U.S. International Climate Finance Plan,0,model,The U.S. International Climate Finance Plan is revoked and rescinded immediately.,0
14162,2025-02010,revokes,,,purported financial commitments under the United Nations Framework Convention on Climate Change,0,model,shall immediately cease or revoke any purported financial commitment made by the United States under the United Nations Framework Convention on Climate Change,0
14162,2025-02010,revokes,,,United States participation in the Paris Agreement,0,model,The United States Ambassador to the United Nations shall immediately submit formal written notification of the United States' withdrawal from the Paris Agreement,0
14163,2025-02011,references,,determination,Determination 2025-13,0,fr_disposition_notes,"See: Presidential Determination 2025-13, September 30, 2025; Presidential Determination 2026-14, May 21, 2026",0
14163,2025-02011,references,,determination,Determination 2026-14,0,fr_disposition_notes,"See: Presidential Determination 2025-13, September 30, 2025; Presidential Determination 2026-14, May 21, 2026",0
14163,2025-02011,revokes,14013,executive_order,Executive Order 14013,0,model,"Executive Order 14013 of February 4, 2021 (Rebuilding and Enhancing Programs To Resettle Refugees and Planning for the Impact of Climate Change on Migration), is hereby revoked.",0
14163,2025-02011,revokes,14013,executive_order,EO 14013,0,fr_disposition_notes,"Revokes: EO 14013, February 4, 2021",0
14163,2025-02011,supersedes,,,previous USRAP operations,0,model,"This suspension shall take effect at 12:01 a.m. eastern standard time on January 27, 2025.",0
14166,2025-02087,continues,,,Protecting Americans From Foreign Adversary Controlled Applications Act,0,model,Section 2(d) of the Act vests authority for investigations and enforcement of the Act only in the Attorney General,0
14166,2025-02087,references,14258,executive_order,EO 14258,0,fr_disposition_notes,"See: EO 14258, April 4, 2025; EO 14310, June 19, 2025; EO 14350, September 16, 2025; EO 14352, September 25, 2025",0
14166,2025-02087,references,14310,executive_order,EO 14310,0,fr_disposition_notes,"See: EO 14258, April 4, 2025; EO 14310, June 19, 2025; EO 14350, September 16, 2025; EO 14352, September 25, 2025",0
14166,2025-02087,references,14350,executive_order,EO 14350,0,fr_disposition_notes,"See: EO 14258, April 4, 2025; EO 14310, June 19, 2025; EO 14350, September 16, 2025; EO 14352, September 25, 2025",0
14166,2025-02087,references,14352,executive_order,EO 14352,0,fr_disposition_notes,"See: EO 14258, April 4, 2025; EO 14310, June 19, 2025; EO 14350, September 16, 2025; EO 14352, September 25, 2025",0
14168,2025-02090,references,14183,executive_order,EO 14183,0,fr_disposition_notes,"See: EO 14183, January 27, 2025; EO 14185, January 27, 2025; EO 14201, February 5, 2025",0
14168,2025-02090,references,14185,executive_order,EO 14185,0,fr_disposition_notes,"See: EO 14183, January 27, 2025; EO 14185, January 27, 2025; EO 14201, February 5, 2025",0
14168,2025-02090,references,14201,executive_order,EO 14201,0,fr_disposition_notes,"See: EO 14183, January 27, 2025; EO 14185, January 27, 2025; EO 14201, February 5, 2025",0
14168,2025-02090,rescinds,13988,executive_order,EO 13988,0,fr_disposition_notes,"Rescinds: EO 13988, January 20, 2021; EO 14004, January 25, 2021; EO 14021, March 8, 2021; EO 14075, June 15, 2022",0
14168,2025-02090,rescinds,14004,executive_order,EO 14004,0,fr_disposition_notes,"Rescinds: EO 13988, January 20, 2021; EO 14004, January 25, 2021; EO 14021, March 8, 2021; EO 14075, June 15, 2022",0
14168,2025-02090,rescinds,14021,executive_order,EO 14021,0,fr_disposition_notes,"Rescinds: EO 13988, January 20, 2021; EO 14004, January 25, 2021; EO 14021, March 8, 2021; EO 14075, June 15, 2022",0
14168,2025-02090,rescinds,14075,executive_order,EO 14075,0,fr_disposition_notes,"Rescinds: EO 13988, January 20, 2021; EO 14004, January 25, 2021; EO 14021, March 8, 2021; EO 14075, June 15, 2022",0
14168,2025-02090,revokes,14020,executive_order,White House Gender Policy Council,0,model,"These Executive Orders are hereby rescinded, and the White House Gender Policy Council established by Executive Order 14020 is dissolved.",0
14168,2025-02090,revokes,,,"Final rule “Equal Access in Accordance with an Individual's Gender Identity in Community Planning and Development Programs” (81 FR 64763, 21 Sept 2016)",0,model,the Secretary of Housing and Urban Development shall ... rescind the final rule entitled “Equal Access in Accordance with an Individual's Gender Identity in Community Planning and Development Programs”,0
14170,2025-02094,references,14210,executive_order,EO 14210,0,fr_disposition_notes,"See: EO 14210, February 11, 2025; EO 14356, October 15, 2025",0
14170,2025-02094,references,14356,executive_order,EO 14356,0,fr_disposition_notes,"See: EO 14210, February 11, 2025; EO 14356, October 15, 2025",0
14171,2025-02095,amended_by,14410,executive_order,EO 14410,0,fr_disposition_notes,"Amended by: EO 14410, June 3, 2026",0
14171,2025-02095,amends,13957,executive_order,Executive Order 13957,0,model,Executive Order 13957 is amended as follows:,0
14171,2025-02095,continues,13957,executive_order,Executive Order 13957,0,model,"Executive Order 13957 of October 21, 2020 (Creating Schedule F in the Excepted Service), is hereby immediately reinstated with full force and effect",0
14171,2025-02095,revokes,14003,executive_order,Executive Order 14003,0,model,"Executive Order 14003 of January 22, 2021 (Protecting the Federal Workforce), is hereby revoked",0
14171,2025-02095,revokes,14003,executive_order,EO 14003,0,fr_disposition_notes,"Revokes: EO 14003, January 22, 2021",0
14172,2025-02096,references,,,43 U.S.C. 364a,0,model,pursuant to 43 U.S.C. 364a,0
14173,2025-02097,revokes,,,Presidential Memorandum of October 5 2016,0,model,"The Presidential Memorandum of October 5, 2016 (Promoting Diversity and Inclusion in the National Security Workforce).",0
14173,2025-02097,revokes,11246,executive_order,EO 11246,0,fr_disposition_notes,"Revokes: EO 11246, September 24, 1965; EO 12898, February 11, 1994; EO 13583, August 18, 2011; EO 13672, July 21, 2014; Memo. of October 5, 2016",0
14173,2025-02097,revokes,12898,executive_order,EO 12898,0,fr_disposition_notes,"Revokes: EO 11246, September 24, 1965; EO 12898, February 11, 1994; EO 13583, August 18, 2011; EO 13672, July 21, 2014; Memo. of October 5, 2016",0
14173,2025-02097,revokes,13583,executive_order,EO 13583,0,fr_disposition_notes,"Revokes: EO 11246, September 24, 1965; EO 12898, February 11, 1994; EO 13583, August 18, 2011; EO 13672, July 21, 2014; Memo. of October 5, 2016",0
14173,2025-02097,revokes,13672,executive_order,EO 13672,0,fr_disposition_notes,"Revokes: EO 11246, September 24, 1965; EO 12898, February 11, 1994; EO 13583, August 18, 2011; EO 13672, July 21, 2014; Memo. of October 5, 2016",0
14174,2025-02098,revokes,14042,executive_order,Ensuring Adequate COVID Safety Protocols for Federal Contractors,0,model,"Executive Order 14042 of September 9, 2021 (Ensuring Adequate COVID Safety Protocols for Federal Contractors)",0
14174,2025-02098,revokes,14043,executive_order,Requiring Coronavirus Disease 2019 Vaccination for Federal Employees,0,model,"Executive Order 14043 of September 9, 2021 (Requiring Coronavirus Disease 2019 Vaccination for Federal Employees)",0
14177,2025-02121,continued_by,14354,executive_order,EO 14354,0,fr_disposition_notes,"Continued by: EO 14354, September 29, 2025",0
14177,2025-02121,continues,,,delegates authority to create subcommittees,0,model,the PCAST is authorized to create standing subcommittees and ad hoc groups,0
14177,2025-02121,references,,,President's Council of Advisors on Science and Technology,0,model,There is hereby established the President's Council of Advisors on Science and Technology (PCAST).,0
14177,2025-02121,references,12968,executive_order,EO 12968,0,fr_disposition_notes,"See: EO 12968, August 2, 1995; EO 14009, September 29, 2023",0
14177,2025-02121,references,14009,executive_order,EO 14009,0,fr_disposition_notes,"See: EO 12968, August 2, 1995; EO 14009, September 29, 2023",0
14177,2025-02121,revokes,14007,executive_order,Executive Order 14007,0,model,"Executive Order 14007 of January 27, 2021 ... is hereby revoked.",0
14177,2025-02121,revokes,14007,executive_order,EO 14007,0,fr_disposition_notes,"Revokes: EO 14007, January 27, 2021",0
14177,2025-02121,supersedes,,,sets term of council,0,model,The PCAST shall terminate 2 years from the date of this order unless extended by the President.,0
14178,2025-02123,revokes,,,"Department of the Treasury Framework of July 7, 2022",0,model,"The Secretary of the Treasury is directed to immediately revoke the Department of the Treasury's ``Framework for International Engagement on Digital Assets,'' issued on July 7, 2022.",0
14178,2025-02123,revokes,14067,executive_order,EO 14067,0,fr_disposition_notes,"Revokes: EO 14067, March 9, 2022",0
14179,2025-02172,references,14365,executive_order,EO 14365,0,fr_disposition_notes,"See: EO 14365, December 11, 2025",0
14179,2025-02172,revokes,14110,executive_order,"Executive Order 14110 (Safe, Secure, and Trustworthy Development and Use of Artificial Intelligence)",0,model,"revoked Executive Order 14110 of October 30, 2023",0
14180,2025-02173,references,,,Establishment of the FEMA Review Council,0,model,There is hereby established the Federal Emergency Management Agency Review Council (``Council'').,0
14180,2025-02173,references,,,Council membership includes DHS and Defense secretaries,0,model,The Secretary of Homeland Security and the Secretary of Defense shall be members of the Council.,0
14180,2025-02173,references,,,Council Co‑Chair positions,0,model,The Secretary of Homeland Security and the Secretary of Defense shall serve as Co‑Chairs of the Council.,0
14180,2025-02173,references,,,First public meeting deadline,0,model,The Council shall hold its first public meeting within 90 days of the date of this,1
14180,2025-02173,references,,,Report submission deadline,0,model,submit its report to the President within 180 days of the date of the Council's first public meeting.,0
14180,2025-02173,references,,,Council termination provision,0,model,The Council shall terminate 1 year from the date of this order unless extended by the President.,0
14180,2025-02173,references,14239,executive_order,EO 14239,0,fr_disposition_notes,"See: EO 14239, March 18, 2025; EO 14397, March 24, 2026",0
14180,2025-02173,references,14397,executive_order,EO 14397,0,fr_disposition_notes,"See: EO 14239, March 18, 2025; EO 14397, March 24, 2026",0
14181,2025-02174,references,14377,executive_order,EO 14377,0,fr_disposition_notes,"See: EO 14377, January 23, 2026; EO 14378, January 23, 2026",0
14181,2025-02174,references,14378,executive_order,EO 14378,0,fr_disposition_notes,"See: EO 14377, January 23, 2026; EO 14378, January 23, 2026",0
14182,2025-02175,revokes,14076,executive_order,Executive Order 14076,0,model,"Executive Order 14076 of July 8, 2022",0
14182,2025-02175,revokes,14079,executive_order,Executive Order 14079,0,model,"Executive Order 14079 of August 3, 2022",0
14182,2025-02175,revokes,14076,executive_order,EO 14076,0,fr_disposition_notes,"Revokes: EO 14076, July 8, 2022; EO 14079, August 3, 2022",0
14182,2025-02175,revokes,14079,executive_order,EO 14079,0,fr_disposition_notes,"Revokes: EO 14076, July 8, 2022; EO 14079, August 3, 2022",0
14183,2025-02178,references,2025,executive_order,Defending Women from Gender Ideology Extremism and Restoring Biological Truth to the Federal Government,0,model,"Sec. 3. Definitions. The definitions in the Executive Order of January 20, 2025 (Defending Women from Gender Ideology Extremism and Restoring Biological Truth to the Federal Government) shall apply to this order.",0
14183,2025-02178,references,2025,executive_order,Initial Rescissions of Harmful Executive Orders and Actions,0,model,"Sec. 5. Implementing the Revocation of Executive Order 14004. (a) Pursuant to the Executive Order of January 20, 2025 (Initial Rescissions of Harmful Executive Orders and Actions)…",0
14183,2025-02178,references,14148,executive_order,EO 14148,0,fr_disposition_notes,"See: EO 14148, January 20, 2025; EO 14168, January 20, 2025",0
14183,2025-02178,references,14168,executive_order,EO 14168,0,fr_disposition_notes,"See: EO 14148, January 20, 2025; EO 14168, January 20, 2025",0
14183,2025-02178,revokes,14004,executive_order,EO 14004,0,fr_disposition_notes,"Revokes: EO 14004, January 25, 2021",0
14184,2025-02180,references,,,2021 vaccine mandate,0,model,"On August 24, 2021, the Secretary of Defense mandated that all service members receive the COVID‑19 vaccine",0
14184,2025-02180,references,,,2023 rescission of vaccine mandate,0,model,"The Secretary of Defense later rescinded the mandate on January 10, 2023",0
14185,2025-02181,references,13950,executive_order,Executive Order 13950,0,model,the term ``divisive concepts'' has the meaning given to that term in section 2(a) of Executive Order 13950,0
14185,2025-02181,references,14168,executive_order,Executive Order 14168,0,model,"the term ``gender ideology'' has the meaning given to that term in section 2(f) of the Executive Order of January 20, 2025",0
14185,2025-02181,references,13950,executive_order,EO 13950,0,fr_disposition_notes,"See: EO 13950, September 22, 2020; EO 14168, January 20, 2025",0
14185,2025-02181,references,14168,executive_order,EO 14168,0,fr_disposition_notes,"See: EO 13950, September 22, 2020; EO 14168, January 20, 2025",0
14186,2025-02182,references,14369,executive_order,EO 14369,0,fr_disposition_notes,"See: EO 14369, December 18, 2025",0
14187,2025-02194,revokes,,,Policies that rely on WPATH guidance,0,model,agencies shall rescind or amend all policies that rely on WPATH guidance,0
14187,2025-02194,revokes,,,HHS March 2 2022 guidance on gender‑affirming care,0,model,"shall promptly withdraw HHS's March 2, 2022, guidance document",0
14188,2025-02230,references,13899,executive_order,Executive Order 13899,0,model,This order reaffirms Executive Order 13899,0
